competition_group,electric_utility,gas_utility,building_type,time,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock
refrigeration,none,test_utility_2,multi_family,1,0.0,-600.0,600.0,0.0,0.0,-24.0,24.0,0.0,0.0,-12.0,12.0,0.0
refrigeration,none,test_utility_2,multi_family,2,0.0,-1100.0,1100.0,0.0,0.0,-139.68,139.67999999999995,0.0,0.0,-19.840000000000003,19.839999999999975,0.0
refrigeration,none,test_utility_2,multi_family,3,0.0,-1516.6666666666665,1516.666666666667,0.0,0.0,-298.5909333333333,298.5909333333332,0.0,0.0,-57.62880000000001,57.628799999999984,0.0
refrigeration,none,test_utility_2,multi_family,4,0.0,-1863.8888888888891,1863.8888888888891,0.0,0.0,-471.8571875555554,471.8571875555556,0.0,0.0,-109.53970488888886,109.53970488888888,0.0
refrigeration,none,test_utility_2,multi_family,5,0.0,-2153.240740740741,2153.240740740741,0.0,0.0,-642.9281773511109,642.9281773511111,0.0,0.0,-166.1400146014814,166.14001460148145,0.0
refrigeration,none,test_utility_2,multi_family,6,0.0,-2394.3672839506166,2394.3672839506175,0.0,0.0,-802.9198659928492,802.9198659928493,0.0,0.0,-222.02320460136286,222.02320460136295,0.0
refrigeration,none,test_utility_2,multi_family,7,0.0,-2595.3060699588473,2595.3060699588477,0.0,0.0,-947.6355264404308,947.6355264404311,0.0,0.0,-274.2871562243307,274.28715622433083,0.0
refrigeration,none,test_utility_2,multi_family,8,0.0,-2762.7550582990393,2762.7550582990402,0.0,0.0,-1075.6728889342226,1075.672888934223,0.0,0.0,-321.5609386372074,321.56093863720747,0.0
refrigeration,none,test_utility_2,multi_family,9,0.0,-2902.2958819158666,2902.2958819158666,0.0,0.0,-1187.2321304868651,1187.2321304868656,0.0,0.0,-363.386477051846,363.38647705184616,0.0
refrigeration,none,test_utility_2,multi_family,10,0.0,-3018.5799015965554,3018.579901596556,0.0,0.0,-1283.3743055707296,1283.3743055707298,0.0,0.0,-399.8291626257092,399.8291626257094,0.0
refrigeration,none,test_utility_2,multi_family,11,0.0,-3115.483251330463,3115.483251330463,0.0,0.0,-1365.567863238969,1365.5678632389695,0.0,0.0,-431.2356064864383,431.2356064864384,0.0
refrigeration,none,test_utility_2,multi_family,12,0.0,-3196.236042775386,3196.236042775386,0.0,0.0,-1435.4182125378702,1435.4182125378704,0.0,0.0,-458.0855019913966,458.08550199139665,0.0
refrigeration,none,test_utility_2,multi_family,13,0.0,-3263.5300356461553,3263.530035646155,0.0,0.0,-1494.512572653973,1494.512572653973,0.0,0.0,-480.9032827623709,480.90328276237096,0.0
refrigeration,none,test_utility_2,multi_family,14,0.0,-3319.608363038463,3319.6083630384624,0.0,0.0,-1544.3365534082882,1544.336553408288,0.0,0.0,-500.20744040029786,500.20744040029774,0.0
refrigeration,none,test_utility_2,multi_family,15,0.0,-3366.340302532052,3366.340302532052,0.0,0.0,-1586.234608733159,1586.2346087331584,0.0,0.0,-516.4832741133741,516.4832741133741,0.0
refrigeration,none,test_utility_2,multi_family,16,0.0,-3405.283585443377,3405.283585443377,0.0,0.0,-1621.3966614610058,1621.3966614610056,0.0,0.0,-530.1699721861652,530.1699721861651,0.0
refrigeration,none,test_utility_2,multi_family,17,0.0,-3437.7363212028145,3437.7363212028145,0.0,0.0,-1650.8597497284197,1650.8597497284197,0.0,0.0,-541.6562427439285,541.6562427439285,0.0
refrigeration,none,test_utility_2,multi_family,18,0.0,-3464.780267669012,3464.780267669012,0.0,0.0,-1675.517756689703,1675.517756689703,0.0,0.0,-551.2808515779504,551.2808515779503,0.0
refrigeration,none,test_utility_2,multi_family,19,0.0,-3487.3168897241767,3487.3168897241767,0.0,0.0,-1696.134978982108,1696.1349789821081,0.0,0.0,-559.3358005186363,559.3358005186363,0.0
refrigeration,none,test_utility_2,single_family,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,test_utility_2,single_family,1,0.0,-5500.0,5500.0,0.0,0.0,-220.0,220.0,0.0,0.0,-110.0,110.0,0.0
refrigeration,none,test_utility_2,single_family,2,0.0,-10083.333333333332,10083.333333333336,0.0,0.0,-1280.3999999999996,1280.4000000000005,0.0,0.0,-181.86666666666656,181.8666666666668,0.0
refrigeration,none,test_utility_2,single_family,3,0.0,-13902.777777777781,13902.777777777777,0.0,0.0,-2737.083555555555,2737.083555555557,0.0,0.0,-528.2639999999999,528.2640000000004,0.0
refrigeration,none,test_utility_2,single_family,4,0.0,-17085.648148148146,17085.648148148146,0.0,0.0,-4325.357552592592,4325.3575525925935,0.0,0.0,-1004.113961481481,1004.1139614814817,0.0
refrigeration,none,test_utility_2,single_family,5,0.0,-19738.040123456787,19738.040123456787,0.0,0.0,-5893.508292385184,5893.508292385186,0.0,0.0,-1522.9501338469136,1522.950133846914,0.0
refrigeration,none,test_utility_2,single_family,6,0.0,-21948.366769547327,21948.366769547323,0.0,0.0,-7360.098771601118,7360.098771601119,0.0,0.0,-2035.212708845827,2035.2127088458271,0.0
refrigeration,none,test_utility_2,single_family,7,0.0,-23790.30564128944,23790.30564128944,0.0,0.0,-8686.658992370618,8686.65899237062,0.0,0.0,-2514.2989320563647,2514.2989320563656,0.0
refrigeration,none,test_utility_2,single_family,8,0.0,-25325.254701074537,25325.254701074533,0.0,0.0,-9860.334815230377,9860.334815230377,0.0,0.0,-2947.641937507735,2947.6419375077357,0.0
refrigeration,none,test_utility_2,single_family,9,0.0,-26604.378917562113,26604.378917562113,0.0,0.0,-10882.961196129601,10882.961196129603,0.0,0.0,-3331.0427063085895,3331.04270630859,0.0
refrigeration,none,test_utility_2,single_family,10,0.0,-27670.315764635096,27670.315764635096,0.0,0.0,-11764.264467731691,11764.264467731691,0.0,0.0,-3665.1006574023363,3665.1006574023363,0.0
refrigeration,none,test_utility_2,single_family,11,0.0,-28558.596470529246,28558.596470529246,0.0,0.0,-12517.705413023887,12517.705413023887,0.0,0.0,-3952.9930594590187,3952.9930594590187,0.0
refrigeration,none,test_utility_2,single_family,12,0.0,-29298.830392107706,29298.830392107706,0.0,0.0,-13158.000281597146,13158.000281597147,0.0,0.0,-4199.117101587803,4199.117101587803,0.0
refrigeration,none,test_utility_2,single_family,13,0.0,-29915.69199342309,29915.69199342309,0.0,0.0,-13699.698582661418,13699.69858266142,0.0,0.0,-4408.280091988401,4408.280091988401,0.0
